dhb,report_date,count
Wairarapa,2022-04-15,45
Wairarapa,2022-04-16,63
Wairarapa,2022-04-17,69
Wairarapa,2022-04-18,86
Wairarapa,2022-04-19,99
Wairarapa,2022-04-20,134
Wairarapa,2022-04-21,118
Wairarapa,2022-04-22,84
Wairarapa,2022-04-23,53
Wairarapa,2022-04-24,55
Wairarapa,2022-04-25,75
Wairarapa,2022-04-26,118
Wairarapa,2022-04-27,93
Wairarapa,2022-04-28,78
Wairarapa,2022-04-29,70
Wairarapa,2022-04-30,55
Wairarapa,2022-05-01,71
Wairarapa,2022-05-02,115
Wairarapa,2022-05-03,112
Wairarapa,2022-05-04,88
Wairarapa,2022-05-05,101
Wairarapa,2022-05-06,84
Wairarapa,2022-05-07,72
Wairarapa,2022-05-08,65
Wairarapa,2022-05-09,107
Wairarapa,2022-05-10,86
Wairarapa,2022-05-11,97
Wairarapa,2022-05-12,100
Wairarapa,2022-05-13,75
Wairarapa,2022-05-14,53
Wairarapa,2022-05-15,73
Wairarapa,2022-05-16,87
Wairarapa,2022-05-17,91
Wairarapa,2022-05-18,83
Wairarapa,2022-05-19,60
Wairarapa,2022-05-20,68
Wairarapa,2022-05-21,60
Wairarapa,2022-05-22,45
Wairarapa,2022-05-23,83
Wairarapa,2022-05-24,85
Wairarapa,2022-05-25,80
Wairarapa,2022-05-26,61
Wairarapa,2022-05-27,60
Wairarapa,2022-05-28,50
Wairarapa,2022-05-29,46
Wairarapa,2022-05-30,63
Wairarapa,2022-05-31,61
Wairarapa,2022-06-01,59
Wairarapa,2022-06-02,55
Wairarapa,2022-06-03,45
Wairarapa,2022-06-04,39
Wairarapa,2022-06-05,35
Wairarapa,2022-06-06,45
Wairarapa,2022-06-07,65
Wairarapa,2022-06-08,60
Wairarapa,2022-06-09,52
Wairarapa,2022-06-10,46
Wairarapa,2022-06-11,37
Wairarapa,2022-06-12,39
Wairarapa,2022-06-13,77
Wairarapa,2022-06-14,71
Wairarapa,2022-06-15,48
Wairarapa,2022-06-16,42
Wairarapa,2022-06-17,43
Wairarapa,2022-06-18,37
Wairarapa,2022-06-19,48
Waitemata,2020-03-02,1
Waitemata,2020-03-04,1
Waitemata,2020-03-05,1
Waitemata,2020-03-15,1
Waitemata,2020-03-17,2
Waitemata,2020-03-19,1
Waitemata,2020-03-20,2
Waitemata,2020-03-21,1
Waitemata,2020-03-22,5
Waitemata,2020-03-23,2
Waitemata,2020-03-24,8
Waitemata,2020-03-25,11
Waitemata,2020-03-26,11
Waitemata,2020-03-27,4
Waitemata,2020-03-28,13
Waitemata,2020-03-29,16
Waitemata,2020-03-30,9
Waitemata,2020-03-31,12
Waitemata,2020-04-01,14
Waitemata,2020-04-02,12
Waitemata,2020-04-03,8
Waitemata,2020-04-04,15
Waitemata,2020-04-05,9
Waitemata,2020-04-06,2
Waitemata,2020-04-07,9
Waitemata,2020-04-08,5
Waitemata,2020-04-09,4
Waitemata,2020-04-10,7
Waitemata,2020-04-11,8
Waitemata,2020-04-12,4
Waitemata,2020-04-13,6
Waitemata,2020-04-15,1
Waitemata,2020-04-16,5
Waitemata,2020-04-17,1
Waitemata,2020-04-18,4
Waitemata,2020-04-19,1
Waitemata,2020-04-23,2
Waitemata,2020-04-24,3
Waitemata,2020-04-25,3
Waitemata,2020-04-26,1
Waitemata,2020-04-27,2
Waitemata,2020-04-30,1
Waitemata,2020-05-01,2
Waitemata,2020-05-05,1
Waitemata,2020-05-06,1
Waitemata,2020-05-07,1
Waitemata,2020-05-08,1
Waitemata,2020-05-10,2
Waitemata,2020-05-14,1
Waitemata,2020-08-12,4
Waitemata,2020-08-13,2
Waitemata,2020-08-15,3
Waitemata,2020-08-18,1
Waitemata,2020-08-19,3
Waitemata,2020-08-20,1
Waitemata,2020-08-21,1
Waitemata,2020-08-22,2
Waitemata,2020-08-23,1
Waitemata,2020-08-24,2
Waitemata,2020-08-25,2
Waitemata,2020-08-26,4
Waitemata,2020-08-27,5
Waitemata,2020-08-28,3
Waitemata,2020-08-29,1
Waitemata,2020-08-31,1
Waitemata,2020-09-02,1
Waitemata,2020-09-04,1
Waitemata,2020-09-05,5
Waitemata,2020-09-06,2
Waitemata,2020-09-07,4
Waitemata,2020-09-08,3
Waitemata,2020-09-09,1
Waitemata,2020-09-11,2
Waitemata,2020-09-12,1
Waitemata,2020-09-24,1
Waitemata,2020-10-17,1
Waitemata,2020-10-21,1
Waitemata,2020-10-22,1
Waitemata,2021-01-27,2
Waitemata,2021-02-04,1
Waitemata,2021-08-17,5
Waitemata,2021-08-18,3
Waitemata,2021-08-19,9
Waitemata,2021-08-20,4
Waitemata,2021-08-21,5
Waitemata,2021-08-22,11
Waitemata,2021-08-23,7
Waitemata,2021-08-24,22
Waitemata,2021-08-25,5
Waitemata,2021-08-26,14
Waitemata,2021-08-27,13
Waitemata,2021-08-28,14
Waitemata,2021-08-29,17
Waitemata,2021-08-30,14
Waitemata,2021-08-31,20
Waitemata,2021-09-01,4
Waitemata,2021-09-02,2
Waitemata,2021-09-03,10
Waitemata,2021-09-04,5
Waitemata,2021-09-05,2
Waitemata,2021-09-06,4
Waitemata,2021-09-07,3
Waitemata,2021-09-08,8
Waitemata,2021-09-10,1
Waitemata,2021-09-12,3
Waitemata,2021-09-13,2
Waitemata,2021-09-15,1
Waitemata,2021-09-17,1
Waitemata,2021-09-20,1
Waitemata,2021-09-21,2
Waitemata,2021-09-24,2
Waitemata,2021-09-25,7
Waitemata,2021-09-27,1
Waitemata,2021-09-28,6
Waitemata,2021-09-30,3
Waitemata,2021-10-01,3
Waitemata,2021-10-02,5
Waitemata,2021-10-03,7
Waitemata,2021-10-04,7
Waitemata,2021-10-05,10
Waitemata,2021-10-06,10
Waitemata,2021-10-07,12
Waitemata,2021-10-08,12
Waitemata,2021-10-09,11
Waitemata,2021-10-10,13
Waitemata,2021-10-11,11
Waitemata,2021-10-12,20
Waitemata,2021-10-13,46
Waitemata,2021-10-14,26
Waitemata,2021-10-15,15
Waitemata,2021-10-16,17
Waitemata,2021-10-17,41
Waitemata,2021-10-18,45
Waitemata,2021-10-19,38
Waitemata,2021-10-20,37
Waitemata,2021-10-21,38
Waitemata,2021-10-22,37
Waitemata,2021-10-23,31
Waitemata,2021-10-24,42
Waitemata,2021-10-25,24
Waitemata,2021-10-26,41
Waitemata,2021-10-27,42
Waitemata,2021-10-28,54
Waitemata,2021-10-29,42
Waitemata,2021-10-30,57
Waitemata,2021-10-31,56
Waitemata,2021-11-01,29
Waitemata,2021-11-02,43
Waitemata,2021-11-03,66
Waitemata,2021-11-04,71
Waitemata,2021-11-05,54
Waitemata,2021-11-06,62
Waitemata,2021-11-07,46
Waitemata,2021-11-08,50
Waitemata,2021-11-09,39
Waitemata,2021-11-10,74
Waitemata,2021-11-11,53
Waitemata,2021-11-12,40
Waitemata,2021-11-13,38
Waitemata,2021-11-14,58
Waitemata,2021-11-15,26
Waitemata,2021-11-16,38
Waitemata,2021-11-17,36
Waitemata,2021-11-18,26
Waitemata,2021-11-19,42
Waitemata,2021-11-20,36
Waitemata,2021-11-21,26
Waitemata,2021-11-22,30
Waitemata,2021-11-23,37
Waitemata,2021-11-24,20
Waitemata,2021-11-25,42
Waitemata,2021-11-26,37
Waitemata,2021-11-27,22
Waitemata,2021-11-28,32
Waitemata,2021-11-29,28
Waitemata,2021-11-30,21
Waitemata,2021-12-01,17
Waitemata,2021-12-02,22
Waitemata,2021-12-03,10
Waitemata,2021-12-04,22
Waitemata,2021-12-05,13
Waitemata,2021-12-06,10
Waitemata,2021-12-07,23
Waitemata,2021-12-08,21
Waitemata,2021-12-09,9
Waitemata,2021-12-10,14
Waitemata,2021-12-11,17
Waitemata,2021-12-12,13
Waitemata,2021-12-13,6
Waitemata,2021-12-14,10
Waitemata,2021-12-15,11
Waitemata,2021-12-16,7
Waitemata,2021-12-17,1
Waitemata,2021-12-18,3
Waitemata,2021-12-19,6
Waitemata,2021-12-20,3
Waitemata,2021-12-21,3
Waitemata,2021-12-22,7
Waitemata,2021-12-23,2
Waitemata,2021-12-24,10
Waitemata,2021-12-25,4
Waitemata,2021-12-27,4
Waitemata,2021-12-28,5
Waitemata,2021-12-29,2
Waitemata,2021-12-30,3
Waitemata,2021-12-31,4
Waitemata,2022-01-01,5
Waitemata,2022-01-03,7
Waitemata,2022-01-04,2
Waitemata,2022-01-05,4
Waitemata,2022-01-06,4
Waitemata,2022-01-07,5
Waitemata,2022-01-08,4
Waitemata,2022-01-09,4
Waitemata,2022-01-10,1
Waitemata,2022-01-11,2
Waitemata,2022-01-12,6
Waitemata,2022-01-13,4
Waitemata,2022-01-14,6
Waitemata,2022-01-15,8
Waitemata,2022-01-16,2
Waitemata,2022-01-17,2
Waitemata,2022-01-18,5
Waitemata,2022-01-19,7
Waitemata,2022-01-20,3
Waitemata,2022-01-21,5
Waitemata,2022-01-22,2
Waitemata,2022-01-23,6
Waitemata,2022-01-24,6
Waitemata,2022-01-26,10
Waitemata,2022-01-27,11
Waitemata,2022-01-28,16
Waitemata,2022-01-29,18
Waitemata,2022-01-30,5
Waitemata,2022-01-31,10
Waitemata,2022-02-01,7
Waitemata,2022-02-02,11
Waitemata,2022-02-03,19
Waitemata,2022-02-04,19
Waitemata,2022-02-05,17
Waitemata,2022-02-06,26
Waitemata,2022-02-07,16
Waitemata,2022-02-08,10
Waitemata,2022-02-09,29
Waitemata,2022-02-10,51
Waitemata,2022-02-11,74
Waitemata,2022-02-12,69
Waitemata,2022-02-13,50
Waitemata,2022-02-14,118
Waitemata,2022-02-15,88
Waitemata,2022-02-16,177
Waitemata,2022-02-17,233
Waitemata,2022-02-18,296
Waitemata,2022-02-19,387
Waitemata,2022-02-20,416
Waitemata,2022-02-21,991
Waitemata,2022-02-22,996
Waitemata,2022-02-23,1274
Waitemata,2022-02-24,1963
Waitemata,2022-02-25,2308
Waitemata,2022-02-26,1624
Waitemata,2022-02-27,1849
Waitemata,2022-02-28,2764
Waitemata,2022-03-01,3391
Waitemata,2022-03-02,3369
Waitemata,2022-03-03,3305
Waitemata,2022-03-04,2639
Waitemata,2022-03-05,2076
Waitemata,2022-03-06,2261
Waitemata,2022-03-07,2823
Waitemata,2022-03-08,2599
Waitemata,2022-03-09,2326
Waitemata,2022-03-10,2246
Waitemata,2022-03-11,1955
Waitemata,2022-03-12,1533
Waitemata,2022-03-13,1581
Waitemata,2022-03-14,1993
Waitemata,2022-03-15,1792
Waitemata,2022-03-16,1648
Waitemata,2022-03-17,1499
Waitemata,2022-03-18,1272
Waitemata,2022-03-19,1019
Waitemata,2022-03-20,1177
Waitemata,2022-03-21,1604
Waitemata,2022-03-22,1538
Waitemata,2022-03-23,1298
Waitemata,2022-03-24,1099
Waitemata,2022-03-25,1039
Waitemata,2022-03-26,788
Waitemata,2022-03-27,890
Waitemata,2022-03-28,1130
Waitemata,2022-03-29,1050
Waitemata,2022-03-30,1049
Waitemata,2022-03-31,964
Waitemata,2022-04-01,799
Waitemata,2022-04-02,598
Waitemata,2022-04-03,729
Waitemata,2022-04-04,926
Waitemata,2022-04-05,844
Waitemata,2022-04-06,826
Waitemata,2022-04-07,742
Waitemata,2022-04-08,559
Waitemata,2022-04-09,488
Waitemata,2022-04-10,569
Waitemata,2022-04-11,811
Waitemata,2022-04-12,716
Waitemata,2022-04-13,731
Waitemata,2022-04-14,661
Waitemata,2022-04-15,481
Waitemata,2022-04-16,479
Waitemata,2022-04-17,531
Waitemata,2022-04-18,707
Waitemata,2022-04-19,947
Waitemata,2022-04-20,881
Waitemata,2022-04-21,859
Waitemata,2022-04-22,766
Waitemata,2022-04-23,536
Waitemata,2022-04-24,582
Waitemata,2022-04-25,657
Waitemata,2022-04-26,969
Waitemata,2022-04-27,958
Waitemata,2022-04-28,990
Waitemata,2022-04-29,774
Waitemata,2022-04-30,704
Waitemata,2022-05-01,792
Waitemata,2022-05-02,1098
Waitemata,2022-05-03,1017
Waitemata,2022-05-04,1081
Waitemata,2022-05-05,958
Waitemata,2022-05-06,855
Waitemata,2022-05-07,766
Waitemata,2022-05-08,822
Waitemata,2022-05-09,1124
Waitemata,2022-05-10,1011
Waitemata,2022-05-11,1311
Waitemata,2022-05-12,1031
Waitemata,2022-05-13,966
Waitemata,2022-05-14,813
Waitemata,2022-05-15,1033
Waitemata,2022-05-16,1454
Waitemata,2022-05-17,1314
Waitemata,2022-05-18,1319
Waitemata,2022-05-19,1087
Waitemata,2022-05-20,939
Waitemata,2022-05-21,716
Waitemata,2022-05-22,868
Waitemata,2022-05-23,1166
Waitemata,2022-05-24,1066
Waitemata,2022-05-25,1133
Waitemata,2022-05-26,1016
Waitemata,2022-05-27,859
Waitemata,2022-05-28,740
Waitemata,2022-05-29,854
Waitemata,2022-05-30,1181
Waitemata,2022-05-31,1069
Waitemata,2022-06-01,1079
Waitemata,2022-06-02,785
Waitemata,2022-06-03,781
Waitemata,2022-06-04,586
Waitemata,2022-06-05,596
Waitemata,2022-06-06,774
Waitemata,2022-06-07,874
Waitemata,2022-06-08,1010
Waitemata,2022-06-09,778
Waitemata,2022-06-10,647
Waitemata,2022-06-11,538
Waitemata,2022-06-12,597
Waitemata,2022-06-13,826
Waitemata,2022-06-14,700
Waitemata,2022-06-15,663
Waitemata,2022-06-16,617
Waitemata,2022-06-17,569
Waitemata,2022-06-18,431
Waitemata,2022-06-19,556
West Coast,2020-03-22,1
West Coast,2020-03-26,2
West Coast,2020-04-01,1
West Coast,2020-04-05,1
West Coast,2022-01-14,1
West Coast,2022-01-17,1
West Coast,2022-02-21,1
West Coast,2022-02-22,2
West Coast,2022-02-23,3
West Coast,2022-02-24,7
West Coast,2022-02-25,3
West Coast,2022-02-26,7
West Coast,2022-02-27,1
West Coast,2022-02-28,16
West Coast,2022-03-01,13
West Coast,2022-03-02,15
West Coast,2022-03-03,17
West Coast,2022-03-04,18
West Coast,2022-03-05,19
West Coast,2022-03-06,13
West Coast,2022-03-07,28
West Coast,2022-03-08,19
West Coast,2022-03-09,25
West Coast,2022-03-10,22
West Coast,2022-03-11,28
West Coast,2022-03-12,19
West Coast,2022-03-13,31
West Coast,2022-03-14,41
West Coast,2022-03-15,30
West Coast,2022-03-16,60
West Coast,2022-03-17,46
West Coast,2022-03-18,36
West Coast,2022-03-19,22
West Coast,2022-03-20,38
West Coast,2022-03-21,50
West Coast,2022-03-22,54
West Coast,2022-03-23,62
West Coast,2022-03-24,62
West Coast,2022-03-25,48
West Coast,2022-03-26,39
West Coast,2022-03-27,32
West Coast,2022-03-28,75
West Coast,2022-03-29,58
West Coast,2022-03-30,75
West Coast,2022-03-31,58
West Coast,2022-04-01,71
West Coast,2022-04-02,57
West Coast,2022-04-03,76
West Coast,2022-04-04,125
West Coast,2022-04-05,80
West Coast,2022-04-06,89
West Coast,2022-04-07,81
West Coast,2022-04-08,72
West Coast,2022-04-09,65
West Coast,2022-04-10,68
West Coast,2022-04-11,106
West Coast,2022-04-12,93
West Coast,2022-04-13,102
West Coast,2022-04-14,81
West Coast,2022-04-15,55
West Coast,2022-04-16,70
West Coast,2022-04-17,64
West Coast,2022-04-18,87
West Coast,2022-04-19,142
West Coast,2022-04-20,109
West Coast,2022-04-21,121
West Coast,2022-04-22,91
West Coast,2022-04-23,80
West Coast,2022-04-24,70
West Coast,2022-04-25,71
West Coast,2022-04-26,106
West Coast,2022-04-27,114
West Coast,2022-04-28,103
West Coast,2022-04-29,83
West Coast,2022-04-30,73
West Coast,2022-05-01,64
West Coast,2022-05-02,77
West Coast,2022-05-03,86
West Coast,2022-05-04,76
West Coast,2022-05-05,64
West Coast,2022-05-06,51
West Coast,2022-05-07,51
West Coast,2022-05-08,60
West Coast,2022-05-09,97
West Coast,2022-05-10,62
West Coast,2022-05-11,81
West Coast,2022-05-12,81
West Coast,2022-05-13,68
West Coast,2022-05-14,49
West Coast,2022-05-15,52
West Coast,2022-05-16,82
West Coast,2022-05-17,111
West Coast,2022-05-18,104
West Coast,2022-05-19,85
West Coast,2022-05-20,67
West Coast,2022-05-21,35
West Coast,2022-05-22,63
West Coast,2022-05-23,79
West Coast,2022-05-24,88
West Coast,2022-05-25,95
West Coast,2022-05-26,60
West Coast,2022-05-27,70
West Coast,2022-05-28,68
West Coast,2022-05-29,83
West Coast,2022-05-30,105
West Coast,2022-05-31,70
West Coast,2022-06-01,86
West Coast,2022-06-02,73
West Coast,2022-06-03,67
West Coast,2022-06-04,43
West Coast,2022-06-05,58
West Coast,2022-06-06,70
West Coast,2022-06-07,81
West Coast,2022-06-08,73
West Coast,2022-06-09,57
West Coast,2022-06-10,56
West Coast,2022-06-11,47
West Coast,2022-06-12,54
West Coast,2022-06-13,54
West Coast,2022-06-14,39
West Coast,2022-06-15,44
West Coast,2022-06-16,32
West Coast,2022-06-17,31
West Coast,2022-06-18,19
West Coast,2022-06-19,30
Whanganui,2020-03-27,3
Whanganui,2020-04-01,2
Whanganui,2020-04-02,2
Whanganui,2020-04-17,1
Whanganui,2020-04-19,1
Whanganui,2021-12-04,1
Whanganui,2022-02-04,2
Whanganui,2022-02-11,1
Whanganui,2022-02-12,4
Whanganui,2022-02-13,1
Whanganui,2022-02-15,11
Whanganui,2022-02-16,4
Whanganui,2022-02-17,8
Whanganui,2022-02-18,8
Whanganui,2022-02-19,6
Whanganui,2022-02-20,4
Whanganui,2022-02-21,14
Whanganui,2022-02-22,11
Whanganui,2022-02-23,15
Whanganui,2022-02-24,22
Whanganui,2022-02-25,18
Whanganui,2022-02-26,15
Whanganui,2022-02-27,27
Whanganui,2022-02-28,42
Whanganui,2022-03-01,57
Whanganui,2022-03-02,81
Whanganui,2022-03-03,82
Whanganui,2022-03-04,90
Whanganui,2022-03-05,56
Whanganui,2022-03-06,98
Whanganui,2022-03-07,163
Whanganui,2022-03-08,205
Whanganui,2022-03-09,154
Whanganui,2022-03-10,184
Whanganui,2022-03-11,164
Whanganui,2022-03-12,135
Whanganui,2022-03-13,163
Whanganui,2022-03-14,275
Whanganui,2022-03-15,230
Whanganui,2022-03-16,267
Whanganui,2022-03-17,250
Whanganui,2022-03-18,236
Whanganui,2022-03-19,167
Whanganui,2022-03-20,207
Whanganui,2022-03-21,397
Whanganui,2022-03-22,393
Whanganui,2022-03-23,316
Whanganui,2022-03-24,337
Whanganui,2022-03-25,315
Whanganui,2022-03-26,226
Whanganui,2022-03-27,289
Whanganui,2022-03-28,442
Whanganui,2022-03-29,402
Whanganui,2022-03-30,360
Whanganui,2022-03-31,332
Whanganui,2022-04-01,321
Whanganui,2022-04-02,226
Whanganui,2022-04-03,252
Whanganui,2022-04-04,339
Whanganui,2022-04-05,321
Whanganui,2022-04-06,294
Whanganui,2022-04-07,251
Whanganui,2022-04-08,209
Whanganui,2022-04-09,154
Whanganui,2022-04-10,140
Whanganui,2022-04-11,227
Whanganui,2022-04-12,180
Whanganui,2022-04-13,202
Whanganui,2022-04-14,141
Whanganui,2022-04-15,100
Whanganui,2022-04-16,103
Whanganui,2022-04-17,94
Whanganui,2022-04-18,123
Whanganui,2022-04-19,184
Whanganui,2022-04-20,153
Whanganui,2022-04-21,127
Whanganui,2022-04-22,122
Whanganui,2022-04-23,69
Whanganui,2022-04-24,76
Whanganui,2022-04-25,71
Whanganui,2022-04-26,126
Whanganui,2022-04-27,106
Whanganui,2022-04-28,117
Whanganui,2022-04-29,89
Whanganui,2022-04-30,66
Whanganui,2022-05-01,69
Whanganui,2022-05-02,117
Whanganui,2022-05-03,103
Whanganui,2022-05-04,106
Whanganui,2022-05-05,83
Whanganui,2022-05-06,73
Whanganui,2022-05-07,69
Whanganui,2022-05-08,55
Whanganui,2022-05-09,96
Whanganui,2022-05-10,95
Whanganui,2022-05-11,88
Whanganui,2022-05-12,58
Whanganui,2022-05-13,57
Whanganui,2022-05-14,59
Whanganui,2022-05-15,95
Whanganui,2022-05-16,104
Whanganui,2022-05-17,124
Whanganui,2022-05-18,124
Whanganui,2022-05-19,74
Whanganui,2022-05-20,92
Whanganui,2022-05-21,62
Whanganui,2022-05-22,85
Whanganui,2022-05-23,94
Whanganui,2022-05-24,79
Whanganui,2022-05-25,92
Whanganui,2022-05-26,79
Whanganui,2022-05-27,74
Whanganui,2022-05-28,36
Whanganui,2022-05-29,50
Whanganui,2022-05-30,83
Whanganui,2022-05-31,105
Whanganui,2022-06-01,95
Whanganui,2022-06-02,73
Whanganui,2022-06-03,89
Whanganui,2022-06-04,54
Whanganui,2022-06-05,51
Whanganui,2022-06-06,95
Whanganui,2022-06-07,106
Whanganui,2022-06-08,126
Whanganui,2022-06-09,79
Whanganui,2022-06-10,65
Whanganui,2022-06-11,56
Whanganui,2022-06-12,68
Whanganui,2022-06-13,75
Whanganui,2022-06-14,55
Whanganui,2022-06-15,75
Whanganui,2022-06-16,43
Whanganui,2022-06-17,41
Whanganui,2022-06-18,41
Whanganui,2022-06-19,50
